gsi_id,fish_id,collection,mixture_collection,id_source,pbt_brood_year,pbt_brood_collection,repunit_1,prob_1,repunit_2,prob_2,repunit_3,prob_3,repunit_4,prob_4,repunit_5," prob_5",top_collection,top_collection_prob,file_name
561_2023_236_3879,R3879,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3880,R3880,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,92.605119999999999,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3881,R3881,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,47.696950000000001,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3882,R3882,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3883,R3883,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,92.655460000000005,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3884,R3884,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3885,R3885,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,91.034739999999999,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3886,R3886,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3887,R3887,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,ROBERTSON_CREEK,59.694360000000003,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3888,R3888,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,66.699799999999996,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3889,R3889,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,NAHMINT_RIVER,98.146870000000007,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3890,R3890,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3891,R3891,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3912,R3912,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3913,R3913,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3914,R3914,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,89.723420000000004,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3915,R3915,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,SAN_JUAN_RIVER,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3916,R3916,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3917,R3917,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,77.992180000000005,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3918,R3918,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.999780000000001,NoKy,2.2000000000000001E-4,,,,,,,GOLD_RIVER,47.80339,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3919,R3919,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3920,R3920,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3921,R3921,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3922,R3922,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3923,R3923,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3924,R3924,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,68.813829999999996,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3925,R3925,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3926,R3926,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,85.889949999999999,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3927,R3927,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3928,R3928,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,87.214519999999993,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3929,R3929,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3930,R3930,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),removed,Too few loci,,,,,,,,,,,,,,,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3931,R3931,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,88.075490000000002,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3952,R3952,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3953,R3953,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3954,R3954,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_236_3955,R3955,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,SARITA_RIVER,64.424260000000004,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_207_4001,XR4001,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_207_4002,XR4002,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,93.360029999999995,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_207_4003,XR4003,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_207_4004,XR4004,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,99.999709999999993,NoKy,2.9E-4,,,,,,,ROBERTSON_CREEK,86.430719999999994,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4046,XR4046,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,51.83663,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4047,XR4047,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,SAN_JUAN_RIVER,SWVI,100,,,,,,,,,SAN_JUAN_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4048,XR4048,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4049,XR4049,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,99.951250000000002,NoKy,4.8750000000000002E-2,,,,,,,NAHMINT_RIVER,98.611320000000006,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4050,XR4050,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,NITINAT_RIVER,SWVI,100,,,,,,,,,NITINAT_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4051,XR4051,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4052,XR4052,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4053,XR4053,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,99.999930000000006,NoKy,6.9999999999999994E-5,,,,,,,ROBERTSON_CREEK,73.126320000000007,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4054,XR4054,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4055,XR4055,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4056,XR4056,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4057,XR4057,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4058,XR4058,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,99.999989999999997,NoKy,1.0000000000000001E-5,,,,,,,NAHMINT_RIVER,99.999759999999995,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4059,XR4059,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_208_4060,XR4060,WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),WCVI_FTF_Juv_SS_7_A23(23)_07(Jul),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,95.191400000000002,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3633,R3633,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,NAHMINT_RIVER,99.186250000000001,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3634,R3634,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3635,R3635,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3636,R3636,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3637,R3637,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3638,R3638,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3639,R3639,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3640,R3640,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3641,R3641,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3662,R3662,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3663,R3663,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3664,R3664,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,GOLD_RIVER,68.841419999999999,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3665,R3665,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,99.990880000000004,NoKy,9.1199999999999996E-3,,,,,,,GOLD_RIVER,94.29898,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3666,R3666,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3667,R3667,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,SARITA_RIVER,SWVI,100,,,,,,,,,SARITA_RIVER,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3668,R3668,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3669,R3669,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3670,R3670,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3671,R3671,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3672,R3672,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,88.401309999999995,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3673,R3673,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,78.142939999999996,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3674,R3674,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3675,R3675,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3676,R3676,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),GSI,,,SWVI,100,,,,,,,,,ROBERTSON_CREEK,68.550880000000006,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
561_2023_221_3677,R3677,WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),WCVI_FTF_Juv_SS_7_A23(23)_08(Aug),PBT,2022,ROBERTSON_CREEK,SWVI,100,,,,,,,,,ROBERTSON_CREEK,100,PID20230066(7)_WCVI_FTF_Juv_SS(23)_7_sc561_2024-05-10_NF.xlsx
